contrast,dissimilarity,homogeneity,energy,correlation,label
50.62045707915273,1.2074358974358974,0.7763072259045238,0.4507563538541381,0.9918780832593044,1
50.95274247491639,2.4584503901895207,0.6014160991933182,0.3954588791439673,0.9901447881589256,0
49.65070234113711,1.8423188405797093,0.6470844640853499,0.43280728452628064,0.9932215951052602,0
276.0481939799331,11.088037904124858,0.10053163711446278,0.024588310678892968,0.9645208424721156,0
52.249609810479356,1.3121293199554067,0.7476696916781279,0.4184147606842744,0.9932480492107968,1
43.662552954292075,1.0180490523968784,0.8141453829450287,0.4369764958032783,0.9930105398199056,1
111.03025641025637,1.3557859531772571,0.8108271559210956,0.37795707536089934,0.9873829579442798,1
66.74319955406915,2.1499554069119298,0.6215767258527755,0.31768765599216753,0.9884522566221936,1
62.84292084726866,2.287826086956521,0.6267905223299801,0.4211319762411601,0.9918160010326098,0
18.8169342251951,1.5218171683389077,0.6799000180735278,0.4470845650438284,0.9912795850944699,0
239.32226309921964,10.835395763656633,0.10246604286545877,0.0257118381406742,0.96852880541375,0
69.76295429208473,1.2306688963210706,0.8004123268055119,0.41546567928855,0.9923755138622592,1
214.19303232998885,10.56881828316611,0.10298303819524184,0.025976108958220338,0.9572820427309782,1
73.91043478260865,2.0490523968784835,0.6350868478024746,0.3612108377591416,0.9860426114247802,0
46.06877369007802,2.041081382385729,0.6261281520757711,0.37507191876354623,0.9846529845782132,0
79.3864659977703,2.189253065774804,0.6381077369271669,0.4177493765372037,0.98943935704053,0
231.66589743589745,10.758428093645485,0.10238567849879354,0.02587920135729496,0.964261511404016,1
74.34641025641025,2.1630657748049047,0.6420205829202401,0.4140798953790185,0.9910407772471528,0
63.18399108138238,1.3081605351170569,0.7718541461482301,0.4228752082573149,0.9926317049810648,1
29.76419175027869,0.9124860646599772,0.8257142155879772,0.4898314539984887,0.9935450868475976,1
21.73799331103679,1.4043924191750277,0.7069230736500961,0.3770893079571413,0.9903311569634544,0
36.68358974358975,1.602207357859532,0.7023929583505003,0.488122441664585,0.9924133955944822,0
67.39945373467116,2.5585841694537352,0.5801022728621079,0.2895044097027695,0.9870899168701128,0
53.717647714604226,1.81283166109253,0.6882355619142021,0.4844758320495059,0.9917278513424274,0
43.394448160535106,1.1876031215161649,0.7488888624284319,0.4549639548213398,0.9891335074371166,1
49.16645484949831,1.845005574136008,0.6649633544856555,0.4329769275575697,0.9917005251664476,0
